Image,Global_Rule,Total_Leakage_(%),Sparsity,Heatmap_Entropy,Execution_Time,Structure-Tolerance_Add,Structure-Tolerance_Padding,Structure-Tolerance_Gap
n04118538_8452_rugby_ball.jpg,z_plus,0.00042541538,0.00429898248714593,9.349524,0.8030550479888916,,,2.4141906e-05
n04118538_8452_rugby_ball.jpg,epsilon,2.9320167e+21,0.0003542093116035242,10.250673,0.8275935649871826,,,2.6293192
n04118538_8452_rugby_ball.jpg,alpha_beta,0.011312898,0.015976704212853698,7.8832855,1.061861515045166,,,8.047302e-06
n04118538_8452_rugby_ball.jpg,composite,0.006972085,0.01517507261290888,7.9160542,1.1026020050048828,,,8.047302e-06
n07768694_1682_pomegranate.jpg,z_plus,1.3905581e-05,0.011990917327546672,6.7055545,0.7771759033203125,,,3.9748113e-05
n07768694_1682_pomegranate.jpg,epsilon,2.775847e+21,7.82989004597264e-05,10.547226,0.786963701248169,,,1.0991745
n07768694_1682_pomegranate.jpg,alpha_beta,3.4763954e-05,0.011774663221515047,6.5467744,1.0848822593688965,,,1.32493715e-05
n07768694_1682_pomegranate.jpg,composite,2.7811162e-05,0.011688907282916298,6.5340443,1.156494140625,,,1.32493715e-05
n03141823_6920_crutch.jpg,z_plus,1.5593516e-05,0.014854419972930952,9.384977,0.7672233581542969,,,1.0790588e-05
n03141823_6920_crutch.jpg,epsilon,5.1555443e+22,0.001446665398970183,9.677467,0.8125734329223633,,,3.4942408
n03141823_6920_crutch.jpg,alpha_beta,7.7967576e-05,0.02740461516090424,7.8965383,1.129075288772583,,,7.553412e-05
n03141823_6920_crutch.jpg,composite,3.118703e-05,0.02669246801862768,7.807553,1.0965263843536377,,,7.553412e-05
n02484322_11526_monkey.jpg,z_plus,1.03961465e-05,0.011293684261548156,10.125425,0.7725801467895508,,,9.332335e-06
n02484322_11526_monkey.jpg,epsilon,1.111159e+21,0.0005369067460095525,10.451011,0.8137352466583252,,,11.131441
n02484322_11526_monkey.jpg,alpha_beta,3.1188436e-05,0.029720025503070437,9.127491,1.0362353324890137,,,9.332335e-06
n02484322_11526_monkey.jpg,composite,1.03961465e-05,0.028530627919896495,9.140533,1.0485243797302246,,,9.332335e-06
n03255030_9287_dumbbell.jpg,z_plus,0.008858695,0.002472008143085648,10.943001,0.8602752685546875,,,4.954187e-05
n03255030_9287_dumbbell.jpg,epsilon,9.942168e+21,4.847074790364015e-05,10.30091,0.779313325881958,,,3.9901516
n03255030_9287_dumbbell.jpg,alpha_beta,0.018370813,0.026427743164692416,9.614462,1.0652647018432617,,,4.954187e-05
n03255030_9287_dumbbell.jpg,composite,0.026640354,0.0260772623721584,9.61594,1.1314198970794678,,,4.954187e-05
n03793489_1770_computer_mouse.jpg,z_plus,2.0458196e-05,0.0071662136515997215,9.984337,0.8121249675750732,,,6.5964894e-05
n03793489_1770_computer_mouse.jpg,epsilon,1.0612406e+22,0.00010812705301581265,10.650772,0.7864375114440918,,,5.2433434
n03793489_1770_computer_mouse.jpg,alpha_beta,2.0458196e-05,0.02310936119282782,9.039542,1.1303026676177979,,,7.4210504e-05
n03793489_1770_computer_mouse.jpg,composite,0.0,0.023116818230966844,9.039244,1.0863885879516602,,,7.4210504e-05
n02787622_7389_banjo.jpg,z_plus,0.0032056912,0.0076583781687751444,9.728861,0.7790610790252686,,,5.3806234e-05
n02787622_7389_banjo.jpg,epsilon,6.9071105e+21,0.0005667348985656387,9.130425,0.8790254592895508,,,2.2070441
n02787622_7389_banjo.jpg,alpha_beta,0.022504529,0.023553054962099605,5.176484,1.0440778732299805,,,4.7080455e-05
n02787622_7389_banjo.jpg,composite,0.025149584,0.022441956279385392,5.092397,1.113835334777832,,,4.7080455e-05
n04442312_5180_toaster.jpg,z_plus,0.002427879,0.0005257211888010201,11.375619,0.8444538116455078,,,1.251182e-05
n04442312_5180_toaster.jpg,epsilon,1.1819518e+22,2.6099633486575468e-05,10.102534,0.8515708446502686,,,4.0291567
n04442312_5180_toaster.jpg,alpha_beta,0.0045233695,0.024138432456012795,4.3907027,1.0515594482421875,,,1.251182e-05
n04442312_5180_toaster.jpg,composite,0.00835306,0.023526955328613028,4.465214,1.1932017803192139,,,1.251182e-05
n06874185_10683_traffic_light.jpg,z_plus,0.060015235,0.005048414820117597,9.576173,0.8727025985717773,,,3.130308e-05
n06874185_10683_traffic_light.jpg,epsilon,2.8302692e+22,0.0006823189897204729,9.966115,0.7970569133758545,,,6.544075
n06874185_10683_traffic_light.jpg,alpha_beta,0.65897775,0.022922935239352283,9.227179,1.1594891548156738,,,0.0
n06874185_10683_traffic_light.jpg,composite,0.46571103,0.02233755774543909,9.239971,1.1409237384796143,,,0.0
n01443537_2625_goldfish.jpg,z_plus,8.595457e-06,0.01089100420204099,10.034771,0.7681314945220947,,,2.038545e-05
n01443537_2625_goldfish.jpg,epsilon,2.823287e+19,3.728519069510781e-06,10.386346,0.8589787483215332,,,1.6813003
n01443537_2625_goldfish.jpg,alpha_beta,2.5786372e-05,0.015249642994299095,8.924208,1.0979101657867432,,,1.0192725e-05
n01443537_2625_goldfish.jpg,composite,0.0,0.01512660186500524,8.947702,1.1109473705291748,,,1.0192725e-05
n04317175_7903_stethoscope.jpg,z_plus,1.1912769e-05,0.009373496940750103,10.300932,0.8844199180603027,,,1.8833534e-05
n04317175_7903_stethoscope.jpg,epsilon,1.6115281e+22,8.202741952923719e-05,10.259714,0.7826578617095947,,,11.220756
n04317175_7903_stethoscope.jpg,alpha_beta,0.0,0.02190504953337584,9.606514,1.0654947757720947,,,1.8833534e-05
n04317175_7903_stethoscope.jpg,composite,1.1912769e-05,0.02190504953337584,9.606517,1.1683218479156494,,,1.8833534e-05
n04442312_12329_toaster.jpg,z_plus,2.3504985e-05,0.007509237405994713,9.461507,0.769460916519165,,,4.3404212e-05
n04442312_12329_toaster.jpg,epsilon,2.771501e+21,0.00042132265485471826,10.193169,0.7811059951782227,,,2.0382059
